date,R,F10_7,R_smooth,F_smooth
1892-10-01,117.5,,125.51666666666667,
1892-11-01,108.9,,127.15833333333333,
1892-12-01,131.0,,128.45416666666668,
1893-01-01,125.0,,130.225,
1893-02-01,121.6,,132.99166666666667,
1893-03-01,109.5,,135.975,
1893-04-01,146.8,,137.68333333333334,
1893-05-01,141.3,,139.02083333333334,
1893-06-01,149.8,,140.75833333333335,
1893-07-01,147.6,,142.38333333333335,
1893-08-01,215.4,,143.75833333333335,
1893-09-01,129.9,,143.63333333333333,
1893-10-01,133.3,,142.24999999999997,
1893-11-01,125.2,,142.94166666666666,
1893-12-01,156.4,,144.70833333333331,
1894-01-01,138.6,,146.54583333333332,
1894-02-01,141.0,,143.6625,
1894-03-01,87.1,,138.73749999999998,
1894-04-01,136.0,,137.59166666666667,
1894-05-01,168.7,,135.9875,
1894-06-01,164.8,,132.35416666666663,
1894-07-01,176.7,,128.625,
1894-08-01,117.1,,126.03333333333333,
1894-09-01,110.0,,125.42916666666666,
1894-10-01,125.7,,125.70833333333333,
1894-11-01,94.3,,123.04166666666666,
1894-12-01,100.1,,118.79583333333333,
1895-01-01,105.4,,112.85000000000001,
1895-02-01,112.0,,108.71666666666665,
1895-03-01,101.6,,108.04583333333333,
1895-04-01,128.2,,106.94583333333333,
1895-05-01,112.5,,105.77083333333333,
1895-06-01,119.1,,105.85833333333332,
1895-07-01,79.7,,104.225,
1895-08-01,114.9,,101.17083333333332,
1895-09-01,96.1,,99.8625,
1895-10-01,113.2,,96.93333333333332,
1895-11-01,78.6,,91.86666666666665,
1895-12-01,117.9,,87.54166666666666,
1896-01-01,48.4,,85.79583333333333,
1896-02-01,95.7,,82.7125,
1896-03-01,86.5,,80.07083333333334,
1896-04-01,73.0,,77.60416666666667,
1896-05-01,46.1,,74.24583333333334,
1896-06-01,81.7,,71.65416666666665,
1896-07-01,75.2,,70.49999999999999,
1896-08-01,45.4,,69.35416666666666,
1896-09-01,102.2,,65.83333333333333,
1896-10-01,47.9,,63.37083333333333,
1896-11-01,63.3,,61.949999999999996,
1896-12-01,71.0,,58.79999999999999,
1897-01-01,67.6,,54.970833333333324,
1897-02-01,49.0,,53.38333333333333,
1897-03-01,48.7,,52.099999999999994,
1897-04-01,51.7,,50.19166666666667,
1897-05-01,33.3,,47.1375,
1897-06-01,18.9,,44.43749999999999,
1897-07-01,46.1,,43.074999999999996,
1897-08-01,36.4,,42.84583333333333,
1897-09-01,80.4,,43.96666666666667,
1897-10-01,23.9,,43.454166666666666,
1897-11-01,14.0,,42.7125,
1897-12-01,55.5,,43.875,
1898-01-01,50.4,,43.337500000000006,
1898-02-01,60.7,,42.70416666666667,
1898-03-01,63.9,,42.4375,
1898-04-01,24.2,,42.891666666666666,
1898-05-01,43.0,,45.84166666666666,
1898-06-01,37.1,,45.974999999999994,
1898-07-01,15.0,,43.791666666666664,
1898-08-01,52.3,,41.15,
1898-09-01,58.1,,37.858333333333334,
1898-10-01,57.1,,36.43333333333333,
1898-11-01,51.6,,35.15416666666667,
1898-12-01,21.1,,33.775,
1899-01-01,32.4,,33.96249999999999,
1899-02-01,15.3,,32.29999999999999,
1899-03-01,30.3,,28.487499999999994,
1899-04-01,23.6,,25.174999999999997,
1899-05-01,12.9,,22.09166666666667,
1899-06-01,34.1,,20.3375,
1899-07-01,22.5,,19.495833333333326,
1899-08-01,4.9,,19.112499999999997,
1899-09-01,14.0,,18.7625,
1899-10-01,21.7,,18.233333333333334,
1899-11-01,13.0,,18.883333333333333,
1899-12-01,17.6,,18.816666666666663,
1900-01-01,15.7,,17.874999999999996,
1900-02-01,22.8,,17.608333333333334,
1900-03-01,14.4,,17.69583333333333,
1900-04-01,26.8,,17.6875,
1900-05-01,25.3,,17.454166666666666,
1900-06-01,20.1,,16.5125,
1900-07-01,13.9,,15.162500000000001,
1900-08-01,7.1,,13.741666666666665,
1900-09-01,13.9,,12.666666666666666,
1900-10-01,21.6,,11.258333333333335,
1900-11-01,7.5,,9.795833333333333,
1900-12-01,0.5,,9.016666666666666,
1901-01-01,0.4,,8.054166666666667,
1901-02-01,4.0,,7.3,
1901-03-01,7.4,,6.533333333333332,
1901-04-01,0.0,,5.354166666666666,
1901-05-01,17.0,,4.670833333333333,
1901-06-01,9.7,,4.604166666666667,
1901-07-01,1.2,,4.954166666666667,
1901-08-01,1.7,,5.158333333333333,
1901-09-01,0.9,,5.545833333333333,
1901-10-01,6.3,,6.1,
1901-11-01,6.4,,5.5874999999999995,
1901-12-01,0.0,,4.770833333333333,
1902-01-01,9.3,,4.479166666666667,
1902-02-01,0.0,,4.579166666666667,
1902-03-01,20.7,,5.154166666666667,
1902-04-01,0.0,,6.512499999999998,
1902-05-01,4.7,,7.833333333333333,
1902-06-01,2.4,,8.358333333333333,
1902-07-01,1.5,,8.625,
1902-08-01,3.8,,10.0,
1902-09-01,12.6,,11.258333333333333,
1902-10-01,27.2,,13.145833333333334,
1902-11-01,17.2,,15.774999999999999,
1902-12-01,1.8,,17.625,
1903-01-01,13.9,,20.529166666666665,
1903-02-01,28.4,,24.241666666666667,
1903-03-01,22.5,,26.329166666666666,
1903-04-01,43.5,,28.141666666666666,
1903-05-01,24.3,,32.08333333333333,
1903-06-01,27.2,,37.55833333333333,
1903-07-01,46.4,,42.270833333333336,
1903-08-01,48.0,,44.4,
1903-09-01,18.5,,46.55833333333333,
1903-10-01,64.8,,49.37083333333333,
1903-11-01,74.2,,52.266666666666666,
1903-12-01,76.2,,55.766666666666666,
1904-01-01,52.6,,59.12083333333333,
1904-02-01,40.8,,62.74583333333333,
1904-03-01,61.9,,66.1125,
1904-04-01,71.6,,68.5,
1904-05-01,65.7,,69.11666666666666,
1904-06-01,69.8,,69.2875,
1904-07-01,84.3,,71.51666666666665,
1904-08-01,97.1,,77.38333333333331,
1904-09-01,50.2,,82.99166666666666,
1904-10-01,90.4,,84.0875,
1904-11-01,63.4,,84.425,
1904-12-01,91.1,,85.50833333333333,
1905-01-01,91.2,,87.55416666666666,
1905-02-01,143.0,,89.14999999999999,
1905-03-01,94.3,,90.925,
1905-04-01,65.5,,94.35833333333333,
1905-05-01,79.9,,100.86249999999998,
1905-06-01,81.6,,105.72500000000001,
1905-07-01,121.6,,105.14166666666665,
1905-08-01,98.1,,100.72083333333332,
1905-09-01,91.8,,97.48749999999997,
1905-10-01,131.2,,99.14583333333331,
1905-11-01,178.7,,100.9375,
1905-12-01,92.5,,102.60416666666667,
1906-01-01,75.8,,105.72083333333333,
1906-02-01,52.3,,107.07916666666667,
1906-03-01,107.4,,106.37916666666665,
1906-04-01,92.2,,102.22083333333332,
1906-05-01,96.2,,93.24583333333332,
1906-06-01,105.3,,89.14583333333333,
1906-07-01,172.7,,91.94166666666666,
1906-08-01,79.6,,99.425,
1906-09-01,93.5,,104.49583333333334,
1906-10-01,29.7,,104.04166666666666,
1906-11-01,64.8,,102.81666666666665,
1906-12-01,108.0,,100.19583333333333,
1907-01-01,127.4,,94.86666666666666,
1907-02-01,180.3,,91.57916666666665,
1907-03-01,101.1,,94.04166666666666,
1907-04-01,87.6,,99.35833333333333,
1907-05-01,71.4,,104.2375,
1907-06-01,67.2,,104.59583333333335,
1907-07-01,82.9,,100.8,
1907-08-01,90.5,,93.0625,
1907-09-01,141.7,,85.69166666666668,
1907-10-01,109.1,,83.82916666666667,
1907-11-01,102.5,,84.04166666666664,
1907-12-01,78.9,,84.44166666666666,
1908-01-01,65.4,,84.27083333333333,
1908-02-01,56.6,,86.075,
1908-03-01,47.9,,88.725,
1908-04-01,96.1,,86.55833333333332,
1908-05-01,68.0,,83.14999999999998,
1908-06-01,80.2,,81.5,
1908-07-01,65.8,,82.175,
1908-08-01,150.9,,84.26666666666665,
1908-09-01,144.9,,87.75,
1908-10-01,53.9,,88.59166666666667,
1908-11-01,75.9,,86.49166666666666,
1908-12-01,65.9,,84.39166666666667,
1909-01-01,94.6,,82.36666666666667,
1909-02-01,77.6,,77.42500000000001,
1909-03-01,110.5,,69.4,
1909-04-01,53.7,,67.87083333333334,
1909-05-01,60.0,,70.39583333333333,
1909-06-01,37.8,,72.12083333333334,
1909-07-01,59.6,,71.025,
1909-08-01,38.5,,67.87083333333334,
1909-09-01,64.7,,63.70833333333332,
1909-10-01,97.4,,58.94166666666666,
1909-11-01,93.0,,56.32916666666666,
1909-12-01,90.2,,54.64583333333333,
1910-01-01,44.0,,52.420833333333334,
1910-02-01,52.5,,50.11666666666667,
1910-03-01,35.7,,48.44166666666667,
1910-04-01,14.1,,46.17083333333334,
1910-05-01,36.9,,41.24583333333333,
1910-06-01,20.5,,34.358333333333334,
1910-07-01,23.5,,29.400000000000002,
1910-08-01,19.3,,26.237499999999997,
1910-09-01,43.7,,23.729166666666668,
1910-10-01,63.9,,23.345833333333328,
1910-11-01,8.3,,23.0,
1910-12-01,9.6,,21.391666666666662,
1911-01-01,5.6,,19.958333333333336,
1911-02-01,15.0,,18.7,
1911-03-01,13.0,,16.633333333333333,
1911-04-01,27.6,,12.616666666666667,
1911-05-01,15.1,,10.0875,
1911-06-01,3.7,,9.7875,
1911-07-01,5.9,,9.325000000000001,
1911-08-01,6.7,,8.483333333333333,
1911-09-01,6.7,,7.658333333333333,
1911-10-01,4.5,,6.624999999999999,
1911-11-01,7.0,,5.470833333333333,
1911-12-01,3.7,,5.283333333333331,
1912-01-01,0.4,,5.374999999999999,
1912-02-01,0.0,,5.074999999999999,
1912-03-01,8.2,,5.2,
1912-04-01,7.6,,5.7125,
1912-05-01,7.4,,5.6291666666666655,
1912-06-01,6.9,,5.704166666666666,
1912-07-01,4.9,,6.133333333333332,
1912-08-01,0.5,,6.474999999999999,
1912-09-01,15.9,,6.366666666666665,
1912-10-01,7.6,,5.808333333333333,
1912-11-01,1.9,,5.25,
1912-12-01,10.6,,4.654166666666667,
1913-01-01,3.8,,4.283333333333333,
1913-02-01,4.8,,4.195833333333333,
1913-03-01,0.8,,3.6124999999999994,
1913-04-01,1.6,,2.933333333333333,
1913-05-01,0.0,,2.804166666666666,
1913-06-01,0.0,,2.5958333333333337,
1913-07-01,2.9,,2.4541666666666666,
1913-08-01,0.4,,2.4749999999999996,
1913-09-01,2.0,,2.645833333333333,
1913-10-01,5.2,,3.9708333333333328,
1913-11-01,1.2,,5.470833333333332,
1913-12-01,6.3,,6.6291666666666655,
1914-01-01,4.7,,7.683333333333332,
1914-02-01,4.4,,8.462499999999999,
1914-03-01,5.3,,9.783333333333331,
1914-04-01,28.9,,10.937499999999996,
1914-05-01,8.7,,12.379166666666663,
1914-06-01,19.1,,14.758333333333331,
1914-07-01,9.1,,17.458333333333332,
1914-08-01,12.9,,21.616666666666664,
1914-09-01,21.2,,26.84583333333333,
1914-10-01,13.7,,30.991666666666664,
1914-11-01,27.3,,34.59166666666666,
1914-12-01,37.3,,40.50833333333333,
1915-01-01,38.5,,49.0875,
1915-02-01,70.4,,57.979166666666664,
1915-03-01,64.8,,64.82499999999999,
1915-04-01,68.9,,70.51666666666667,
1915-05-01,55.1,,75.475,
1915-06-01,114.7,,78.13333333333333,
1915-07-01,119.4,,80.51666666666667,
1915-08-01,116.0,,82.975,
1915-09-01,82.4,,85.84583333333333,
1915-10-01,89.1,,89.92083333333332,
1915-11-01,70.9,,94.9125,
1915-12-01,57.5,,97.70833333333333,
1916-01-01,75.5,,96.37916666666665,
1916-02-01,92.4,,92.73333333333332,
1916-03-01,111.7,,90.0375,
1916-04-01,119.8,,89.54166666666666,
1916-05-01,124.0,,90.95833333333334,
1916-06-01,112.9,,93.85,
1916-07-01,89.3,,97.175,
1916-08-01,58.6,,100.3625,
1916-09-01,75.1,,103.43749999999997,
1916-10-01,84.5,,105.56666666666665,
1916-11-01,109.5,,108.52499999999998,
1916-12-01,88.3,,114.55416666666665,
1917-01-01,124.5,,122.42499999999998,
1917-02-01,119.9,,135.32083333333333,
1917-03-01,158.0,,149.4708333333333,
1917-04-01,124.6,,156.81666666666666,
1917-05-01,190.2,,160.44166666666663,
1917-06-01,191.4,,167.87499999999997,
1917-07-01,199.7,,174.65416666666664,
1917-08-01,257.7,,175.66666666666669,
1917-09-01,215.6,,173.63333333333335,
1917-10-01,120.3,,172.46250000000003,
1917-11-01,160.7,,170.26250000000002,
1917-12-01,215.5,,163.81666666666666,
1918-01-01,160.0,,159.12499999999997,
1918-02-01,108.7,,154.61249999999998,
1918-03-01,120.4,,147.50833333333333,
1918-04-01,134.1,,144.96666666666664,
1918-05-01,127.9,,144.95416666666662,
1918-06-01,99.0,,139.17499999999998,
1918-07-01,179.5,,130.97499999999997,
1918-08-01,169.6,,128.64166666666665,
1918-09-01,133.2,,129.23749999999998,
1918-10-01,141.7,,126.85,
1918-11-01,139.0,,125.64999999999999,
1918-12-01,98.5,,130.0375,
1919-01-01,80.2,,130.64583333333331,
1919-02-01,132.5,,125.38749999999997,
1919-03-01,110.9,,121.36249999999998,
1919-04-01,86.3,,117.37083333333332,
1919-05-01,146.9,,112.25416666666665,
1919-06-01,185.3,,107.6875,
1919-07-01,107.8,,106.21249999999999,
1919-08-01,115.1,,104.64583333333333,
1919-09-01,91.1,,103.11666666666667,
1919-10-01,88.0,,100.8,
1919-11-01,69.9,,94.42083333333335,
1919-12-01,58.0,,85.57916666666665,
1920-01-01,85.3,,77.96249999999999,
1920-02-01,89.8,,71.90833333333333,
1920-03-01,116.9,,67.16666666666666,
1920-04-01,24.7,,65.67083333333332,
1920-05-01,55.4,,64.42499999999998,
1920-06-01,64.6,,63.05833333333332,
1920-07-01,45.7,,61.34999999999999,
1920-08-01,31.9,,58.20416666666666,
1920-09-01,60.5,,53.408333333333324,
1920-10-01,82.7,,51.6125,
1920-11-01,45.3,,52.06666666666666,
1920-12-01,49.8,,50.949999999999996,
1921-01-01,52.5,,51.6,
1921-02-01,47.1,,52.854166666666664,
1921-03-01,44.5,,51.820833333333326,
1921-04-01,54.0,,48.349999999999994,
1921-05-01,37.0,,45.512499999999996,
1921-06-01,56.2,,44.19583333333333,
1921-07-01,69.7,,42.16666666666667,
1921-08-01,38.0,,40.666666666666664,
1921-09-01,29.6,,42.48333333333333,
1921-10-01,30.3,,42.94583333333333,
1921-11-01,29.6,,40.47499999999999,
1921-12-01,33.9,,37.55833333333332,
1922-01-01,19.7,,33.483333333333334,
1922-02-01,43.9,,30.212499999999995,
1922-03-01,91.3,,28.174999999999997,
1922-04-01,18.3,,26.437499999999996,
1922-05-01,13.4,,24.88333333333333,
1922-06-01,9.8,,23.954166666666662,
1922-07-01,18.3,,23.241666666666667,
1922-08-01,10.9,,21.008333333333336,
1922-09-01,7.8,,15.708333333333332,
1922-10-01,10.4,,11.795833333333334,
1922-11-01,12.2,,11.120833333333334,
1922-12-01,29.0,,11.0125,
1923-01-01,7.5,,10.725,
1923-02-01,2.5,,9.7875,
1923-03-01,5.5,,9.962499999999999,
1923-04-01,10.2,,10.937499999999998,
1923-05-01,5.3,,11.504166666666665,
1923-06-01,15.3,,10.674999999999997,
1923-07-01,5.9,,9.379166666666665,
1923-08-01,0.8,,9.349999999999998,
1923-09-01,22.1,,9.495833333333334,
1923-10-01,19.5,,9.754166666666666,
1923-11-01,16.7,,11.337499999999999,
1923-12-01,4.6,,13.587499999999997,
1924-01-01,0.8,,16.325,
1924-02-01,8.5,,19.3375,
1924-03-01,3.0,,21.466666666666665,
1924-04-01,18.9,,23.254166666666666,
1924-05-01,34.6,,25.083333333333332,
1924-06-01,40.0,,26.904166666666665,
1924-07-01,46.9,,28.20416666666667,
1924-08-01,32.1,,29.804166666666667,
1924-09-01,41.9,,32.18333333333333,
1924-10-01,42.6,,34.729166666666664,
1924-11-01,37.5,,37.68333333333333,
1924-12-01,27.5,,40.84583333333334,
1925-01-01,9.1,,43.19583333333333,
1925-02-01,38.6,,45.21666666666667,
1925-03-01,30.0,,48.949999999999996,
1925-04-01,53.0,,54.412499999999994,
1925-05-01,71.4,,59.945833333333326,
1925-06-01,79.1,,68.15416666666667,
1925-07-01,64.2,,78.46666666666667,
1925-08-01,63.3,,86.31666666666665,
1925-09-01,100.3,,92.64999999999999,
1925-10-01,115.3,,96.20833333333333,
1925-11-01,97.6,,98.15833333333333,
1925-12-01,164.4,,101.44583333333333,
1926-01-01,119.7,,104.20833333333334,
1926-02-01,116.4,,106.80833333333334,
1926-03-01,104.2,,108.49583333333334,
1926-04-01,64.2,,108.70833333333334,
1926-05-01,107.0,,109.00833333333334,
1926-06-01,122.4,,107.80833333333334,
1926-07-01,87.2,,107.15416666666667,
1926-08-01,102.7,,109.44583333333334,
1926-09-01,101.4,,111.55416666666666,
1926-10-01,119.3,,115.86666666666665,
1926-11-01,100.8,,120.72083333333333,
1926-12-01,132.4,,120.76249999999999,
1927-01-01,136.0,,119.94999999999999,
1927-02-01,155.1,,119.58749999999998,
1927-03-01,116.1,,119.57083333333331,
1927-04-01,155.8,,119.51249999999997,
1927-05-01,131.9,,119.39583333333331,
1927-06-01,98.5,,117.48749999999998,
1927-07-01,91.6,,115.24166666666666,
1927-08-01,89.6,,114.01249999999999,
1927-09-01,114.1,,113.74583333333335,
1927-10-01,105.2,,113.94583333333333,
1927-11-01,112.1,,112.89999999999998,
1927-12-01,75.3,,114.99583333333331,
1928-01-01,139.2,,120.23333333333332,
1928-02-01,122.4,,125.30833333333332,
1928-03-01,142.4,,128.8708333333333,
1928-04-01,134.3,,130.22916666666666,
1928-05-01,128.3,,128.93333333333334,
1928-06-01,152.4,,128.71666666666667,
1928-07-01,163.4,,128.65833333333333,
1928-08-01,139.6,,126.90416666666665,
1928-09-01,149.6,,123.72499999999998,
1928-10-01,102.3,,119.34999999999998,
1928-11-01,83.9,,116.1125,
1928-12-01,98.3,,113.45416666666665,
1929-01-01,114.8,,110.1708333333333,
1929-02-01,104.7,,106.99166666666663,
1929-03-01,83.8,,101.89583333333331,
1929-04-01,87.9,,97.54166666666666,
1929-05-01,97.0,,99.16666666666666,
1929-06-01,119.9,,104.69999999999999,
1929-07-01,117.1,,107.84999999999998,
1929-08-01,109.6,,106.69999999999997,
1929-09-01,57.3,,104.74166666666665,
1929-10-01,90.1,,102.67499999999997,
1929-11-01,135.1,,100.18333333333332,
1929-12-01,179.9,,95.70416666666665,
1930-01-01,108.8,,89.34999999999998,
1930-02-01,83.1,,83.15416666666665,
1930-03-01,58.4,,80.15833333333332,
1930-04-01,63.7,,78.62916666666666,
1930-05-01,61.4,,74.10416666666666,
1930-06-01,48.0,,65.24583333333334,
1930-07-01,36.5,,56.025000000000006,
1930-08-01,41.5,,52.0375,
1930-09-01,53.5,,51.22083333333333,
1930-10-01,57.2,,50.387499999999996,
1930-11-01,59.4,,49.041666666666664,
1930-12-01,43.0,,47.24583333333333,
1931-01-01,24.4,,45.99583333333334,
1931-02-01,71.8,,44.854166666666664,
1931-03-01,50.1,,43.11666666666666,
1931-04-01,52.0,,40.51666666666666,
1931-05-01,40.8,,37.64999999999999,
1931-06-01,25.5,,35.920833333333334,
1931-07-01,29.0,,35.1875,
1931-08-01,21.6,,32.75,
1931-09-01,31.7,,29.1875,
1931-10-01,16.6,,26.49583333333333,
1931-11-01,31.2,,24.645833333333332,
1931-12-01,29.7,,24.658333333333335,
1932-01-01,20.1,,24.59166666666667,
1932-02-01,17.6,,23.620833333333334,
1932-03-01,18.8,,22.14583333333333,
1932-04-01,18.7,,21.025,
1932-05-01,29.7,,20.22083333333333,
1932-06-01,36.9,,19.025,
1932-07-01,16.0,,18.570833333333336,
1932-08-01,11.3,,19.3875,
1932-09-01,6.6,,20.10833333333333,
1932-10-01,14.8,,19.449999999999996,
1932-11-01,13.7,,17.85833333333333,
1932-12-01,18.5,,15.666666666666666,
1933-01-01,20.4,,14.020833333333332,
1933-02-01,36.9,,13.095833333333335,
1933-03-01,16.8,,12.720833333333333,
1933-04-01,4.9,,12.391666666666667,
1933-05-01,5.3,,11.454166666666666,
1933-06-01,8.7,,10.170833333333334,
1933-07-01,4.7,,8.804166666666665,
1933-08-01,0.4,,7.191666666666665,
1933-09-01,8.5,,5.791666666666666,
1933-10-01,5.0,,5.970833333333332,
1933-11-01,1.0,,7.699999999999999,
1933-12-01,0.4,,8.954166666666666,
1934-01-01,5.7,,9.499999999999998,
1934-02-01,12.9,,10.504166666666668,
1934-03-01,7.2,,10.991666666666667,
1934-04-01,18.8,,11.104166666666668,
1934-05-01,32.9,,11.854166666666666,
1934-06-01,11.2,,13.470833333333333,
1934-07-01,15.3,,15.583333333333332,
1934-08-01,13.9,,17.525,
1934-09-01,6.7,,19.7125,
1934-10-01,9.5,,21.083333333333332,
1934-11-01,14.5,,21.67083333333333,
1934-12-01,25.7,,24.9,
1935-01-01,31.1,,29.325,
1935-02-01,34.1,,32.55416666666667,
1935-03-01,38.5,,36.70833333333333,
1935-04-01,20.4,,42.65,
1935-05-01,45.4,,49.80416666666667,
1935-06-01,76.2,,56.858333333333334,
1935-07-01,56.5,,63.12499999999999,
1935-08-01,50.2,,69.93333333333332,
1935-09-01,70.1,,77.42083333333332,
1935-10-01,88.7,,85.51666666666667,
1935-11-01,107.0,,91.7625,
1935-12-01,102.5,,95.34583333333333,
1936-01-01,104.7,,98.31250000000001,
1936-02-01,123.9,,103.54166666666667,
1936-03-01,128.4,,109.85000000000001,
1936-04-01,124.8,,114.68749999999999,
1936-05-01,90.9,,120.72083333333333,
1936-06-01,116.7,,128.57083333333335,
1936-07-01,87.2,,137.70833333333334,
1936-08-01,145.0,,146.3083333333333,
1936-09-01,126.7,,150.53749999999997,
1936-10-01,148.2,,153.39999999999998,
1936-11-01,192.3,,160.10416666666666,
1936-12-01,205.6,,168.59999999999997,
1937-01-01,220.9,,179.22499999999997,
1937-02-01,214.1,,189.1875,
1937-03-01,139.7,,194.425,
1937-04-01,182.2,,198.64166666666668,
1937-05-01,194.4,,198.29166666666666,
1937-06-01,217.1,,193.0375,
1937-07-01,241.8,,188.2625,
1937-08-01,229.5,,185.2458333333333,
1937-09-01,167.9,,184.78749999999997,
1937-10-01,208.2,,184.39999999999998,
1937-11-01,123.9,,184.57083333333333,
1937-12-01,147.9,,183.04583333333332,
1938-01-01,164.0,,182.18333333333334,
1938-02-01,198.6,,182.06250000000003,
1938-03-01,144.2,,179.75833333333333,
1938-04-01,168.4,,177.1958333333333,
1938-05-01,212.3,,178.72916666666666,
1938-06-01,162.6,,182.33333333333331,
1938-07-01,275.6,,181.3625,
1938-08-01,192.8,,177.20833333333331,
1938-09-01,149.3,,172.79166666666666,
1938-10-01,165.3,,171.8375,
1938-11-01,203.6,,171.775,
1938-12-01,154.7,,171.3875,
1939-01-01,133.9,,166.91666666666669,
1939-02-01,129.0,,161.52083333333334,
1939-03-01,107.8,,162.4333333333333,
1939-04-01,181.9,,163.26666666666665,
1939-05-01,197.3,,158.75416666666666,
1939-06-01,168.3,,151.4875,
1939-07-01,162.6,,145.89166666666665,
1939-08-01,176.3,,142.5708333333333,
1939-09-01,187.7,,142.6208333333333,
1939-10-01,146.9,,140.54999999999995,
1939-11-01,113.7,,132.73749999999998,
1939-12-01,70.2,,127.10416666666664,
1940-01-01,84.1,,123.82916666666665,
1940-02-01,99.1,,121.725,
1940-03-01,138.9,,118.50416666666666,
1940-04-01,101.1,,112.99166666666667,
1940-05-01,90.6,,110.00416666666666,
1940-06-01,139.8,,111.14166666666664,
1940-07-01,112.5,,112.625,
1940-08-01,175.9,,111.25833333333333,
1940-09-01,110.8,,107.66666666666666,
1940-10-01,91.5,,103.17083333333332,
1940-11-01,97.4,,99.49999999999999,
1940-12-01,113.8,,96.09166666666665,
1941-01-01,76.1,,94.37083333333332,
1941-02-01,74.3,,91.16666666666666,
1941-03-01,77.5,,87.96666666666667,
1941-04-01,54.6,,87.32916666666668,
1941-05-01,49.0,,85.34166666666667,
1941-06-01,99.6,,81.55,
1941-07-01,111.4,,78.45833333333333,
1941-08-01,100.1,,78.33333333333333,
1941-09-01,109.8,,79.4375,
1941-10-01,77.2,,81.91666666666666,
1941-11-01,64.0,,83.55833333333332,
1941-12-01,56.2,,79.89583333333333,
1942-01-01,59.5,,73.125,
1942-02-01,87.9,,66.95,
1942-03-01,90.4,,60.80416666666666,
1942-04-01,101.2,,55.541666666666664,
1942-05-01,41.8,,53.12916666666667,
1942-06-01,18.9,,51.825,
1942-07-01,29.6,,49.43333333333332,
1942-08-01,33.7,,46.15833333333333,
1942-09-01,28.7,,42.6375,
1942-10-01,32.0,,38.37083333333333,
1942-11-01,51.3,,35.20833333333333,
1942-12-01,37.6,,34.19166666666667,
1943-01-01,20.7,,33.61666666666666,
1943-02-01,48.1,,33.24166666666667,
1943-03-01,45.7,,32.68333333333333,
1943-04-01,43.5,,31.391666666666662,
1943-05-01,23.6,,29.170833333333327,
1943-06-01,12.7,,27.48333333333333,
1943-07-01,22.0,,26.616666666666667,
1943-08-01,32.3,,24.0375,
1943-09-01,16.7,,20.925,
1943-10-01,13.0,,17.987499999999997,
1943-11-01,17.0,,15.379166666666665,
1943-12-01,31.4,,14.379166666666666,
1944-01-01,6.1,,13.629166666666665,
1944-02-01,0.8,,12.883333333333333,
1944-03-01,18.3,,12.991666666666667,
1944-04-01,0.4,,13.912499999999998,
1944-05-01,4.1,,14.579166666666666,
1944-06-01,8.2,,15.283333333333333,
1944-07-01,8.5,,16.979166666666668,
1944-08-01,27.9,,18.858333333333334,
1944-09-01,23.7,,20.441666666666666,
1944-10-01,28.1,,23.383333333333333,
1944-11-01,17.9,,27.54583333333333,
1944-12-01,47.4,,31.666666666666664,
1945-01-01,30.8,,36.4375,
1945-02-01,21.2,,39.675,
1945-03-01,35.9,,41.74166666666667,
1945-04-01,53.4,,46.775000000000006,
1945-05-01,51.0,,52.820833333333326,
1945-06-01,60.2,,55.19583333333333,
1945-07-01,71.0,,57.14583333333333,
1945-08-01,43.1,,64.27499999999999,
1945-09-01,58.1,,73.20833333333333,
1945-10-01,114.5,,80.06249999999999,
1945-11-01,76.6,,86.86666666666666,
1945-12-01,45.7,,93.24166666666666,
1946-01-01,79.3,,100.95416666666665,
1946-02-01,143.8,,111.71666666666665,
1946-03-01,127.7,,121.50416666666666,
1946-04-01,126.1,,127.975,
1946-05-01,141.6,,135.71249999999998,
1946-06-01,122.6,,147.66666666666666,
1946-07-01,193.7,,157.73333333333332,
1946-08-01,178.7,,163.12916666666663,
1946-09-01,157.4,,167.3458333333333,
1946-10-01,170.5,,173.26666666666665,
1946-11-01,206.3,,182.825,
1946-12-01,202.9,,193.36249999999998,
1947-01-01,163.7,,199.16666666666669,
1947-02-01,188.9,,204.10416666666666,
1947-03-01,183.8,,211.23749999999998,
1947-04-01,212.1,,217.225,
1947-05-01,285.0,,218.73333333333335,
1947-06-01,232.1,,216.10833333333332,
1947-07-01,223.5,,214.10416666666666,
1947-08-01,267.4,,210.89583333333334,
1947-09-01,239.9,,206.04583333333332,
1947-10-01,231.7,,206.33333333333331,
1947-11-01,181.3,,207.075,
1947-12-01,164.9,,205.69166666666666,
1948-01-01,153.6,,204.99583333333334,
1948-02-01,122.0,,202.25416666666663,
1948-03-01,134.3,,198.89166666666665,
1948-04-01,268.5,,195.7333333333333,
1948-05-01,246.4,,192.21249999999998,
1948-06-01,237.5,,191.575,
1948-07-01,201.4,,193.4666666666667,
1948-08-01,223.7,,199.75833333333335,
1948-09-01,202.9,,209.12083333333334,
1948-10-01,192.9,,210.3,
1948-11-01,135.6,,203.78333333333336,
1948-12-01,195.3,,197.07083333333333,
1949-01-01,168.6,,193.39583333333334,
1949-02-01,258.0,,190.41666666666666,
1949-03-01,223.0,,188.52083333333331,
1949-04-01,208.1,,188.36666666666662,
1949-05-01,150.4,,190.90833333333333,
1949-06-01,172.4,,192.52916666666667,
1949-07-01,178.3,,190.30416666666667,
1949-08-01,175.3,,184.12083333333334,
